gisaid_epi_isl,Region,Lab,Date
EPI_ISL_165320_2014-05-19,South Asia,India,2014.378082
EPI_ISL_165681_2014-05-29,South Asia,Bangladesh,2014.405479
EPI_ISL_165678_2014-05-30,South Asia,Bangladesh,2014.408219
EPI_ISL_166789_2014-05-27,South Asia,Bangladesh,2014.4
EPI_ISL_166288_2014-06-12,South Asia,Bangladesh,2014.443836
EPI_ISL_164818_2014-06-05,South Asia,India,2014.424658
EPI_ISL_168921_2014-06-04,South Asia,SRI LANKA,2014.421918
EPI_ISL_165668_2014-06-10,South Asia,Bangladesh,2014.438356
EPI_ISL_168920_2014-06-19,South Asia,SRI LANKA,2014.463014
EPI_ISL_213041_2014-07-25,South Asia,Nepal,2014.561644
EPI_ISL_171815_2014-07-16,South Asia,Sri Lanka,2014.536986
EPI_ISL_176595_2014-07-31,South Asia,Nepal,2014.578082
EPI_ISL_176594_2014-07-19,South Asia,Nepal,2014.545205
EPI_ISL_213044_2014-08-07,South Asia,Nepal,2014.59726
EPI_ISL_213043_2014-08-07,South Asia,Nepal,2014.59726
EPI_ISL_213042_2014-08-07,South Asia,Nepal,2014.59726
EPI_ISL_176596_2014-09-03,South Asia,Nepal,2014.671233
EPI_ISL_176598_2014-09-03,South Asia,Nepal,2014.671233
EPI_ISL_176600_2014-09-03,South Asia,Nepal,2014.671233
EPI_ISL_176597_2014-09-03,South Asia,Nepal,2014.671233
EPI_ISL_176599_2014-09-03,South Asia,Nepal,2014.671233
EPI_ISL_192767_2014-10-09,South Asia,Sri Lanka,2014.769863
EPI_ISL_192762_2014-10-29,South Asia,Sri Lanka,2014.824658
EPI_ISL_192765_2014-11-25,South Asia,Sri Lanka,2014.89863
EPI_ISL_192764_2014-11-15,South Asia,Sri Lanka,2014.871233
EPI_ISL_192766_2014-12-29,South Asia,Sri Lanka,2014.991781
EPI_ISL_192761_2015-01-02,South Asia,Sri Lanka,2015.00274
EPI_ISL_212991_2015-01-20,South Asia,India,2015.052055
EPI_ISL_212992_2015-02-21,South Asia,India,2015.139726
EPI_ISL_213045_2015-03-04,South Asia,Nepal,2015.169863
EPI_ISL_198067_2015-03-25,South Asia,Sri Lanka,2015.227397
EPI_ISL_195894_2015-05-25,South Asia,Bangladesh,2015.394521
EPI_ISL_202108_2015-08-29,South Asia,Bangladesh,2015.657534
EPI_ISL_201267_2015-08-24,South Asia,Bangladesh,2015.643836
EPI_ISL_201269_2015-08-10,South Asia,Bangladesh,2015.605479
EPI_ISL_201265_2015-08-31,South Asia,Bangladesh,2015.663014
EPI_ISL_202084_2015-08-11,South Asia,Bangladesh,2015.608219
EPI_ISL_219093_2015-09-14,South Asia,Bangladesh,2015.70137
EPI_ISL_219092_2015-09-14,South Asia,Bangladesh,2015.70137
EPI_ISL_219102_2015-09-19,South Asia,Bangladesh,2015.715068
EPI_ISL_208575_2015-09-09,South Asia,Bangladesh,2015.687671
EPI_ISL_208578_2015-09-03,South Asia,Bangladesh,2015.671233
EPI_ISL_219104_2015-10-05,South Asia,Bangladesh,2015.758904
EPI_ISL_219103_2015-10-03,South Asia,Bangladesh,2015.753425
EPI_ISL_219106_2015-10-13,South Asia,Bangladesh,2015.780822
EPI_ISL_208580_2015-10-19,South Asia,Bangladesh,2015.79726
EPI_ISL_219107_2015-10-07,South Asia,Bangladesh,2015.764384
EPI_ISL_222801_2015-11-29,South Asia,Sri Lanka,2015.909589
EPI_ISL_208617_2015-11-10,South Asia,Bangladesh,2015.857534
EPI_ISL_211898_2015-11-03,South Asia,Bangladesh,2015.838356
EPI_ISL_208610_2015-11-12,South Asia,Bangladesh,2015.863014
EPI_ISL_208596_2015-11-18,South Asia,Bangladesh,2015.879452
EPI_ISL_219111_2015-12-20,South Asia,Afghanistan,2015.967123
EPI_ISL_208595_2015-12-03,South Asia,Bangladesh,2015.920548
EPI_ISL_219133_2015-12-03,South Asia,Bangladesh,2015.920548
EPI_ISL_219112_2015-12-20,South Asia,Afghanistan,2015.967123
EPI_ISL_232099_2015-12-17,South Asia,Afghanistan,2015.958904
EPI_ISL_234046_2016-02-09,South Asia,India,2016.106557
EPI_ISL_239829_2016-02-01,South Asia,Sri Lanka,2016.084699
EPI_ISL_233448_2016-06-25,South Asia,Bangladesh,2016.480874
EPI_ISL_242687_2016-06-11,South Asia,Bangladesh,2016.442623
EPI_ISL_235533_2016-06-26,South Asia,Bangladesh,2016.483607
EPI_ISL_238625_2016-06-27,South Asia,Bangladesh,2016.486339
EPI_ISL_233472_2016-06-21,South Asia,Bangladesh,2016.469945
EPI_ISL_238609_2016-07-14,South Asia,Bangladesh,2016.532787
EPI_ISL_233463_2016-07-13,South Asia,Bangladesh,2016.530055
EPI_ISL_233432_2016-07-14,South Asia,Bangladesh,2016.532787
EPI_ISL_233426_2016-07-14,South Asia,India,2016.532787
EPI_ISL_234989_2016-07-10,South Asia,Bangladesh,2016.521858
EPI_ISL_239163_2016-08-08,South Asia,Bangladesh,2016.601093
EPI_ISL_239164_2016-09-24,South Asia,Bangladesh,2016.729508
EPI_ISL_240304_2016-09-24,South Asia,Bangladesh,2016.729508
EPI_ISL_249209_2016-10-03,South Asia,Sri Lanka,2016.754098
EPI_ISL_246672_2016-10-30,South Asia,Sri Lanka,2016.827869
EPI_ISL_249210_2016-10-17,South Asia,Sri Lanka,2016.79235
EPI_ISL_253196_2016-10-18,South Asia,Pakistan,2016.795082
EPI_ISL_256982_2016-10-14,South Asia,Pakistan,2016.784153
EPI_ISL_249220_2016-11-28,South Asia,Sri Lanka,2016.907104
EPI_ISL_249219_2016-11-21,South Asia,Sri Lanka,2016.887978
EPI_ISL_261874_2016-11-20,South Asia,Sri Lanka,2016.885246
EPI_ISL_249218_2016-12-09,South Asia,Sri Lanka,2016.937158
EPI_ISL_249211_2016-12-17,South Asia,Sri Lanka,2016.959016
EPI_ISL_249221_2016-12-06,South Asia,Sri Lanka,2016.928962
EPI_ISL_253197_2016-12-03,South Asia,Pakistan,2016.920765
EPI_ISL_255320_2016-12-05,South Asia,Afghanistan,2016.92623
EPI_ISL_262617_2017-01-26,South Asia,Maldives,2017.068493
EPI_ISL_269295_2017-01-04,South Asia,Sri Lanka,2017.008219
EPI_ISL_249170_2017-01-08,South Asia,Sri Lanka,2017.019178
EPI_ISL_255982_2017-01-23,South Asia,Pakistan,2017.060274
EPI_ISL_249172_2017-01-04,South Asia,Sri Lanka,2017.008219
EPI_ISL_262614_2017-02-26,South Asia,Maldives,2017.153425
EPI_ISL_262613_2017-02-22,South Asia,Maldives,2017.142466
EPI_ISL_264441_2017-02-22,South Asia,Maldives,2017.142466
EPI_ISL_268374_2017-03-12,South Asia,Bangladesh,2017.191781
EPI_ISL_365335_2017-03-13,South Asia,India,2017.194521
EPI_ISL_262616_2017-03-16,South Asia,Maldives,2017.20274
EPI_ISL_365331_2017-03-09,South Asia,India,2017.183562
EPI_ISL_365332_2017-03-16,South Asia,India,2017.20274
EPI_ISL_270162_2017-04-25,South Asia,Bangladesh,2017.312329
EPI_ISL_277271_2017-05-16,South Asia,Bangladesh,2017.369863
EPI_ISL_283321_2017-05-07,South Asia,Bangladesh,2017.345205
EPI_ISL_277270_2017-05-07,South Asia,Bangladesh,2017.345205
EPI_ISL_277273_2017-05-04,South Asia,Bangladesh,2017.336986
EPI_ISL_277269_2017-05-09,South Asia,Bangladesh,2017.350685
EPI_ISL_277150_2017-06-14,South Asia,Bangladesh,2017.449315
EPI_ISL_277160_2017-06-11,South Asia,Bangladesh,2017.441096
EPI_ISL_275778_2017-06-24,South Asia,Bangladesh,2017.476712
EPI_ISL_283322_2017-06-19,South Asia,Bangladesh,2017.463014
EPI_ISL_275776_2017-06-13,South Asia,Bangladesh,2017.446575
EPI_ISL_282382_2017-07-06,South Asia,Sri Lanka,2017.509589
EPI_ISL_282383_2017-07-20,South Asia,Sri Lanka,2017.547945
EPI_ISL_286119_2017-07-19,South Asia,Bangladesh,2017.545205
EPI_ISL_288498_2017-07-19,South Asia,Bangladesh,2017.545205
EPI_ISL_303224_2017-08-01,South Asia,Pakistan,2017.580822
EPI_ISL_286068_2017-08-03,South Asia,Bangladesh,2017.586301
EPI_ISL_286061_2017-08-10,South Asia,Bangladesh,2017.605479
EPI_ISL_291705_2017-08-29,South Asia,Pakistan,2017.657534
EPI_ISL_282883_2017-08-03,South Asia,Bangladesh,2017.586301
EPI_ISL_365319_2017-08-21,South Asia,India,2017.635616
EPI_ISL_368315_2017-09-25,South Asia,Maharashtra State,2017.731507
EPI_ISL_291709_2017-09-12,South Asia,Pakistan,2017.69589
EPI_ISL_365302_2017-09-13,South Asia,India,2017.69863
EPI_ISL_298388_2017-09-13,South Asia,Maldives,2017.69863
EPI_ISL_296074_2017-09-02,South Asia,India,2017.668493
EPI_ISL_291711_2017-10-09,South Asia,Pakistan,2017.769863
EPI_ISL_296071_2017-10-09,South Asia,India,2017.769863
EPI_ISL_299649_2017-10-31,South Asia,Sri Lanka,2017.830137
EPI_ISL_315777_2017-10-27,South Asia,India,2017.819178
EPI_ISL_291727_2017-10-29,South Asia,Afghanistan,2017.824658
EPI_ISL_299651_2017-11-15,South Asia,Sri Lanka,2017.871233
EPI_ISL_304980_2017-11-25,South Asia,Afghanistan,2017.89863
EPI_ISL_365327_2017-11-28,South Asia,India,2017.906849
EPI_ISL_314381_2017-11-18,South Asia,Afghanistan,2017.879452
EPI_ISL_296504_2017-11-07,South Asia,Afghanistan,2017.849315
EPI_ISL_299660_2017-12-28,South Asia,Sri Lanka,2017.989041
EPI_ISL_365328_2017-12-15,South Asia,India,2017.953425
EPI_ISL_303063_2017-12-06,South Asia,Afghanistan,2017.928767
EPI_ISL_303260_2017-12-10,South Asia,Afghanistan,2017.939726
EPI_ISL_299659_2017-12-25,South Asia,Sri Lanka,2017.980822
EPI_ISL_299654_2018-01-08,South Asia,Sri Lanka,2018.019178
EPI_ISL_314397_2018-01-29,South Asia,Pakistan,2018.076712
EPI_ISL_314406_2018-01-29,South Asia,Pakistan,2018.076712
EPI_ISL_303236_2018-01-25,South Asia,Pakistan,2018.065753
EPI_ISL_330474_2018-01-07,South Asia,Bangladesh,2018.016438
EPI_ISL_331134_2018-02-08,South Asia,Pakistan,2018.10411
EPI_ISL_329833_2018-02-01,South Asia,India,2018.084932
EPI_ISL_331909_2018-02-13,South Asia,Pakistan,2018.117808
EPI_ISL_331411_2018-02-13,South Asia,Pakistan,2018.117808
EPI_ISL_331898_2018-02-10,South Asia,Pakistan,2018.109589
EPI_ISL_321887_2018-03-31,South Asia,India,2018.243836
EPI_ISL_321889_2018-03-28,South Asia,India,2018.235616
EPI_ISL_331516_2018-03-31,South Asia,India,2018.243836
EPI_ISL_321888_2018-03-29,South Asia,India,2018.238356
EPI_ISL_331515_2018-03-29,South Asia,India,2018.238356
EPI_ISL_331528_2018-05-29,South Asia,Maldives,2018.405479
EPI_ISL_331060_2018-05-19,South Asia,Maldives,2018.378082
EPI_ISL_330951_2018-05-24,South Asia,Maldives,2018.391781
EPI_ISL_331520_2018-05-12,South Asia,Maldives,2018.358904
EPI_ISL_330908_2018-05-22,South Asia,Maldives,2018.386301
EPI_ISL_330906_2018-06-12,South Asia,Maldives,2018.443836
EPI_ISL_330957_2018-06-03,South Asia,Maldives,2018.419178
EPI_ISL_331045_2018-06-24,South Asia,Bangladesh,2018.476712
EPI_ISL_330910_2018-06-03,South Asia,Maldives,2018.419178
EPI_ISL_330909_2018-06-09,South Asia,Maldives,2018.435616
EPI_ISL_330943_2018-07-18,South Asia,Bangladesh,2018.542466
EPI_ISL_330941_2018-07-24,South Asia,Bangladesh,2018.558904
EPI_ISL_333441_2018-07-05,South Asia,Bangladesh,2018.506849
EPI_ISL_333442_2018-07-16,South Asia,Bangladesh,2018.536986
EPI_ISL_332964_2018-08-01,South Asia,Bangladesh,2018.580822
EPI_ISL_332958_2018-08-27,South Asia,Bangladesh,2018.652055
EPI_ISL_333480_2018-08-14,South Asia,Bangladesh,2018.616438
EPI_ISL_336712_2018-08-27,South Asia,Bangladesh,2018.652055
EPI_ISL_332954_2018-08-13,South Asia,Bangladesh,2018.613699
EPI_ISL_334143_2018-08-09,South Asia,Bangladesh,2018.60274
EPI_ISL_331910_2018-09-22,South Asia,Bhutan,2018.723288
EPI_ISL_370684_2018-09-28,South Asia,India,2018.739726
EPI_ISL_370685_2018-09-28,South Asia,India,2018.739726
EPI_ISL_331900_2018-09-17,South Asia,Bhutan,2018.709589
EPI_ISL_370686_2018-09-07,South Asia,India,2018.682192
EPI_ISL_370677_2018-10-26,South Asia,India,2018.816438
EPI_ISL_370692_2018-10-15,South Asia,India,2018.786301
EPI_ISL_370687_2018-10-27,South Asia,India,2018.819178
EPI_ISL_370688_2018-10-26,South Asia,India,2018.816438
EPI_ISL_370678_2018-10-19,South Asia,India,2018.79726
EPI_ISL_352072_2018-11-05,South Asia,Afghanistan,2018.843836
EPI_ISL_341010_2018-11-05,South Asia,Afghanistan,2018.843836
EPI_ISL_389137_2018-12-31,South Asia,Srinagar,2018.99726
EPI_ISL_353700_2018-12-29,South Asia,Afghanistan,2018.991781
EPI_ISL_344723_2018-12-25,South Asia,Afghanistan,2018.980822
EPI_ISL_389136_2018-12-25,South Asia,Srinagar,2018.980822
EPI_ISL_389130_2018-12-17,South Asia,Srinagar,2018.958904
EPI_ISL_167834_2014-01-16,South East Asia,Singapore,2014.041096
EPI_ISL_167832_2014-01-20,South East Asia,Singapore,2014.052055
EPI_ISL_166381_2014-01-06,South East Asia,Laos,2014.013699
EPI_ISL_166382_2014-01-13,South East Asia,Laos,2014.032877
EPI_ISL_167830_2014-01-07,South East Asia,Singapore,2014.016438
EPI_ISL_205393_2014-02-04,South East Asia,Thailand,2014.093151
EPI_ISL_205443_2014-02-05,South East Asia,Thailand,2014.09589
EPI_ISL_167853_2014-02-11,South East Asia,Singapore,2014.112329
EPI_ISL_160179_2014-02-28,South East Asia,Prachuapkhirikhan,2014.158904
EPI_ISL_167859_2014-02-11,South East Asia,Singapore,2014.112329
EPI_ISL_205445_2014-03-04,South East Asia,Thailand,2014.169863
EPI_ISL_173203_2014-03-13,South East Asia,Nong Khai,2014.194521
EPI_ISL_166195_2014-03-11,South East Asia,CHIANG RAI,2014.189041
EPI_ISL_166389_2014-03-03,South East Asia,Laos,2014.167123
EPI_ISL_205392_2014-04-01,South East Asia,Thailand,2014.246575
EPI_ISL_166126_2014-04-30,South East Asia,MALAYSIA,2014.326027
EPI_ISL_390854_2014-04-04,South East Asia,Nakhon sawan,2014.254795
EPI_ISL_168911_2014-04-30,South East Asia,PHILIPPINES,2014.326027
EPI_ISL_205446_2014-04-03,South East Asia,Thailand,2014.252055
EPI_ISL_399252_2014-04-03,South East Asia,Singapore,2014.252055
EPI_ISL_192829_2014-05-23,South East Asia,Vietnam,2014.389041
EPI_ISL_240513_2014-05-23,South East Asia,Cambodia,2014.389041
EPI_ISL_192828_2014-05-20,South East Asia,Vietnam,2014.380822
EPI_ISL_192833_2014-05-29,South East Asia,Vietnam,2014.405479
EPI_ISL_165733_2014-05-26,South East Asia,Cambodia,2014.39726
EPI_ISL_165735_2014-06-04,South East Asia,Cambodia,2014.421918
EPI_ISL_165662_2014-06-26,South East Asia,Cambodia,2014.482192
EPI_ISL_165661_2014-06-18,South East Asia,Cambodia,2014.460274
EPI_ISL_173355_2014-07-02,South East Asia,Myanmar,2014.49863
EPI_ISL_173352_2014-06-24,South East Asia,Myanmar,2014.476712
EPI_ISL_399253_2014-07-08,South East Asia,Singapore,2014.515068
EPI_ISL_169206_2014-07-29,South East Asia,Laos,2014.572603
EPI_ISL_173353_2014-07-14,South East Asia,Myanmar,2014.531507
EPI_ISL_205449_2014-07-28,South East Asia,Thailand,2014.569863
EPI_ISL_169205_2014-07-23,South East Asia,Laos,2014.556164
EPI_ISL_240525_2014-08-22,South East Asia,Cambodia,2014.638356
EPI_ISL_169208_2014-08-19,South East Asia,Laos,2014.630137
EPI_ISL_205387_2014-08-04,South East Asia,Thailand,2014.589041
EPI_ISL_171396_2014-08-18,South East Asia,Laos,2014.627397
EPI_ISL_169207_2014-08-11,South East Asia,Laos,2014.608219
EPI_ISL_192724_2014-09-30,South East Asia,Cambodia,2014.745205
EPI_ISL_173358_2014-09-08,South East Asia,Myanmar,2014.684932
EPI_ISL_169211_2014-09-16,South East Asia,Laos,2014.706849
EPI_ISL_205389_2014-09-10,South East Asia,Thailand,2014.690411
EPI_ISL_171365_2014-09-08,South East Asia,Laos,2014.684932
EPI_ISL_205398_2014-10-14,South East Asia,Thailand,2014.783562
EPI_ISL_205456_2014-11-01,South East Asia,Thailand,2014.832877
EPI_ISL_240645_2014-10-30,South East Asia,Cambodia,2014.827397
EPI_ISL_195934_2014-10-07,South East Asia,Singapore,2014.764384
EPI_ISL_176607_2014-10-03,South East Asia,Laos,2014.753425
EPI_ISL_192725_2014-11-26,South East Asia,Cambodia,2014.90137
EPI_ISL_176605_2014-11-12,South East Asia,Laos,2014.863014
EPI_ISL_399255_2014-11-14,South East Asia,Singapore,2014.868493
EPI_ISL_176525_2014-11-21,South East Asia,Laos,2014.887671
EPI_ISL_205400_2014-11-13,South East Asia,Thailand,2014.865753
EPI_ISL_192726_2014-12-02,South East Asia,Cambodia,2014.917808
EPI_ISL_175194_2014-12-11,South East Asia,Cambodia,2014.942466
EPI_ISL_368344_2014-12-02,South East Asia,Thailand,2014.917808
EPI_ISL_175195_2014-12-11,South East Asia,Cambodia,2014.942466
EPI_ISL_175174_2014-12-17,South East Asia,Cambodia,2014.958904
EPI_ISL_368345_2015-01-20,South East Asia,Thailand,2015.052055
EPI_ISL_215296_2015-01-26,South East Asia,Singapore,2015.068493
EPI_ISL_194169_2015-01-14,South East Asia,Laos,2015.035616
EPI_ISL_252425_2015-01-21,South East Asia,Thailand,2015.054795
EPI_ISL_194170_2015-01-14,South East Asia,Laos,2015.035616
EPI_ISL_192709_2015-02-09,South East Asia,Laos,2015.106849
EPI_ISL_215695_2015-02-13,South East Asia,Singapore,2015.117808
EPI_ISL_192708_2015-02-02,South East Asia,Laos,2015.087671
EPI_ISL_215698_2015-02-24,South East Asia,Singapore,2015.147945
EPI_ISL_215692_2015-02-02,South East Asia,Singapore,2015.087671
EPI_ISL_215714_2015-03-23,South East Asia,Singapore,2015.221918
EPI_ISL_215709_2015-03-24,South East Asia,Singapore,2015.224658
EPI_ISL_200692_2015-03-30,South East Asia,Laos,2015.241096
EPI_ISL_252434_2015-04-01,South East Asia,Thailand,2015.246575
EPI_ISL_215710_2015-03-31,South East Asia,Singapore,2015.243836
EPI_ISL_215834_2015-04-24,South East Asia,Singapore,2015.309589
EPI_ISL_215836_2015-04-06,South East Asia,Singapore,2015.260274
EPI_ISL_193039_2015-04-29,South East Asia,Laos,2015.323288
EPI_ISL_200696_2015-04-29,South East Asia,Laos,2015.323288
EPI_ISL_252437_2015-04-23,South East Asia,Thailand,2015.306849
EPI_ISL_252440_2015-05-27,South East Asia,Thailand,2015.4
EPI_ISL_193040_2015-05-11,South East Asia,Laos,2015.356164
EPI_ISL_200694_2015-05-25,South East Asia,Laos,2015.394521
EPI_ISL_215662_2015-06-01,South East Asia,Vietnam,2015.413699
EPI_ISL_252438_2015-05-07,South East Asia,Thailand,2015.345205
EPI_ISL_197506_2015-06-12,South East Asia,Chanthaburi,2015.443836
EPI_ISL_198040_2015-06-29,South East Asia,Cambodia,2015.490411
EPI_ISL_215665_2015-06-08,South East Asia,Vietnam,2015.432877
EPI_ISL_198039_2015-06-25,South East Asia,Cambodia,2015.479452
EPI_ISL_215799_2015-06-22,South East Asia,Vietnam,2015.471233
EPI_ISL_198049_2015-07-14,South East Asia,Cambodia,2015.531507
EPI_ISL_198048_2015-07-15,South East Asia,Cambodia,2015.534247
EPI_ISL_200636_2015-07-08,South East Asia,Myanmar,2015.515068
EPI_ISL_197259_2015-07-21,South East Asia,Rayong,2015.550685
EPI_ISL_215650_2015-07-29,South East Asia,Vietnam,2015.572603
EPI_ISL_212142_2015-08-07,South East Asia,Cambodia,2015.59726
EPI_ISL_264269_2015-08-16,South East Asia,Myanmar,2015.621918
EPI_ISL_212144_2015-08-25,South East Asia,Cambodia,2015.646575
EPI_ISL_215656_2015-08-25,South East Asia,Vietnam,2015.646575
EPI_ISL_252449_2015-08-07,South East Asia,Thailand,2015.59726
EPI_ISL_202298_2015-09-02,South East Asia,Laos,2015.668493
EPI_ISL_205622_2015-09-08,South East Asia,Laos,2015.684932
EPI_ISL_205624_2015-09-15,South East Asia,Laos,2015.70411
EPI_ISL_211899_2015-10-01,South East Asia,Chanthaburi,2015.747945
EPI_ISL_264274_2015-09-13,South East Asia,Myanmar,2015.69863
EPI_ISL_213024_2015-10-13,South East Asia,Vietnam,2015.780822
EPI_ISL_211922_2015-10-06,South East Asia,Nonthaburi,2015.761644
EPI_ISL_215783_2015-10-05,South East Asia,Laos,2015.758904
EPI_ISL_215660_2015-10-26,South East Asia,Vietnam,2015.816438
EPI_ISL_211920_2015-10-07,South East Asia,Nonthaburi,2015.764384
EPI_ISL_212375_2015-11-06,South East Asia,Vietnam,2015.846575
EPI_ISL_226252_2015-11-03,South East Asia,Cambodia,2015.838356
EPI_ISL_252460_2015-11-07,South East Asia,Thailand,2015.849315
EPI_ISL_252461_2015-11-19,South East Asia,Thailand,2015.882192
EPI_ISL_252462_2015-11-19,South East Asia,Thailand,2015.882192
EPI_ISL_222798_2015-12-08,South East Asia,Cambodia,2015.934247
EPI_ISL_252464_2015-12-18,South East Asia,Thailand,2015.961644
EPI_ISL_219072_2015-12-10,South East Asia,Singapore,2015.939726
EPI_ISL_255431_2015-12-10,South East Asia,Singapore,2015.939726
EPI_ISL_215251_2015-12-03,South East Asia,Cambodia,2015.920548
EPI_ISL_230288_2016-01-22,South East Asia,Nakhonphanom,2016.057377
EPI_ISL_232993_2016-01-05,South East Asia,Indonesia,2016.010929
EPI_ISL_225911_2016-01-19,South East Asia,Singapore,2016.04918
EPI_ISL_290076_2016-01-07,South East Asia,Thailand,2016.016393
EPI_ISL_225910_2016-01-22,South East Asia,Singapore,2016.057377
EPI_ISL_225924_2016-02-10,South East Asia,Singapore,2016.10929
EPI_ISL_230293_2016-02-22,South East Asia,Chiang Mai,2016.142077
EPI_ISL_225920_2016-02-10,South East Asia,Singapore,2016.10929
EPI_ISL_225917_2016-02-18,South East Asia,Singapore,2016.131148
EPI_ISL_225922_2016-02-18,South East Asia,Singapore,2016.131148
EPI_ISL_290081_2016-03-15,South East Asia,Thailand,2016.202186
EPI_ISL_225930_2016-03-04,South East Asia,Singapore,2016.172131
EPI_ISL_225931_2016-03-24,South East Asia,Singapore,2016.226776
EPI_ISL_290082_2016-03-25,South East Asia,Thailand,2016.229508
EPI_ISL_225932_2016-03-04,South East Asia,Singapore,2016.172131
EPI_ISL_225935_2016-04-18,South East Asia,Singapore,2016.295082
EPI_ISL_225936_2016-04-21,South East Asia,Singapore,2016.303279
EPI_ISL_290084_2016-04-21,South East Asia,Thailand,2016.303279
EPI_ISL_232109_2016-04-26,South East Asia,Bangkok,2016.31694
EPI_ISL_259146_2016-04-15,South East Asia,Vietnam,2016.286885
EPI_ISL_225947_2016-06-01,South East Asia,Singapore,2016.415301
EPI_ISL_259150_2016-05-22,South East Asia,Vietnam,2016.387978
EPI_ISL_261867_2016-05-23,South East Asia,Vietnam,2016.39071
EPI_ISL_225829_2016-05-06,South East Asia,Singapore,2016.344262
EPI_ISL_259149_2016-05-20,South East Asia,Vietnam,2016.382514
EPI_ISL_225856_2016-06-17,South East Asia,Singapore,2016.459016
EPI_ISL_239115_2016-07-01,South East Asia,Singapore,2016.497268
EPI_ISL_225864_2016-06-30,South East Asia,Singapore,2016.494536
EPI_ISL_291274_2016-06-14,South East Asia,Singapore,2016.45082
EPI_ISL_239804_2016-06-02,South East Asia,Singapore,2016.418033
EPI_ISL_239134_2016-07-08,South East Asia,Singapore,2016.516393
EPI_ISL_290088_2016-07-05,South East Asia,Thailand,2016.508197
EPI_ISL_259153_2016-07-04,South East Asia,Vietnam,2016.505464
EPI_ISL_267786_2016-07-13,South East Asia,Myanmar,2016.530055
EPI_ISL_259154_2016-07-07,South East Asia,Vietnam,2016.513661
EPI_ISL_259160_2016-08-12,South East Asia,Vietnam,2016.612022
EPI_ISL_239321_2016-08-11,South East Asia,Singapore,2016.60929
EPI_ISL_262625_2016-08-18,South East Asia,Vietnam,2016.628415
EPI_ISL_239251_2016-08-04,South East Asia,Singapore,2016.590164
EPI_ISL_262627_2016-08-18,South East Asia,Vietnam,2016.628415
EPI_ISL_264438_2016-09-19,South East Asia,Laos,2016.715847
EPI_ISL_239284_2016-09-15,South East Asia,Singapore,2016.704918
EPI_ISL_299599_2016-09-02,South East Asia,Malaysia,2016.669399
EPI_ISL_290098_2016-09-05,South East Asia,Thailand,2016.677596
EPI_ISL_290097_2016-09-03,South East Asia,Thailand,2016.672131
EPI_ISL_240773_2016-10-13,South East Asia,Singapore,2016.781421
EPI_ISL_240767_2016-10-26,South East Asia,Singapore,2016.81694
EPI_ISL_240782_2016-10-27,South East Asia,Singapore,2016.819672
EPI_ISL_240778_2016-10-31,South East Asia,Singapore,2016.830601
EPI_ISL_290121_2016-10-07,South East Asia,Thailand,2016.765027
EPI_ISL_249990_2016-11-08,South East Asia,Nakhonphanom,2016.852459
EPI_ISL_240798_2016-11-17,South East Asia,Singapore,2016.877049
EPI_ISL_249991_2016-11-28,South East Asia,Nonthaburi,2016.907104
EPI_ISL_240787_2016-11-04,South East Asia,Singapore,2016.84153
EPI_ISL_249224_2016-11-03,South East Asia,Philippines,2016.838798
EPI_ISL_240785_2016-12-08,South East Asia,Singapore,2016.934426
EPI_ISL_256132_2016-12-07,South East Asia,Phuket,2016.931694
EPI_ISL_290127_2016-12-03,South East Asia,Thailand,2016.920765
EPI_ISL_249208_2016-12-20,South East Asia,Surat Thani,2016.967213
EPI_ISL_269293_2016-12-08,South East Asia,Singapore,2016.934426
EPI_ISL_255586_2017-01-11,South East Asia,Singapore,2017.027397
EPI_ISL_255588_2017-01-11,South East Asia,Singapore,2017.027397
EPI_ISL_255577_2017-01-04,South East Asia,Singapore,2017.008219
EPI_ISL_255566_2017-01-17,South East Asia,Singapore,2017.043836
EPI_ISL_290133_2017-01-18,South East Asia,Thailand,2017.046575
EPI_ISL_268301_2017-02-27,South East Asia,Laos,2017.156164
EPI_ISL_403405_2017-02-21,South East Asia,Indonesia,2017.139726
EPI_ISL_269698_2017-02-23,South East Asia,Singapore,2017.145205
EPI_ISL_255576_2017-02-09,South East Asia,Singapore,2017.106849
EPI_ISL_290135_2017-02-01,South East Asia,Thailand,2017.084932
EPI_ISL_290137_2017-03-05,South East Asia,Thailand,2017.172603
EPI_ISL_274946_2017-04-01,South East Asia,Nonthaburi,2017.246575
EPI_ISL_312609_2017-03-03,South East Asia,Malaysia,2017.167123
EPI_ISL_269699_2017-03-17,South East Asia,Singapore,2017.205479
EPI_ISL_290155_2017-03-04,South East Asia,Thailand,2017.169863
EPI_ISL_290139_2017-04-06,South East Asia,Thailand,2017.260274
EPI_ISL_269773_2017-04-10,South East Asia,Singapore,2017.271233
EPI_ISL_269764_2017-04-12,South East Asia,Singapore,2017.276712
EPI_ISL_274947_2017-04-23,South East Asia,Bangkok,2017.306849
EPI_ISL_269770_2017-04-28,South East Asia,Singapore,2017.320548
EPI_ISL_269756_2017-05-09,South East Asia,Singapore,2017.350685
EPI_ISL_290143_2017-05-15,South East Asia,Thailand,2017.367123
EPI_ISL_269755_2017-05-09,South East Asia,Singapore,2017.350685
EPI_ISL_277538_2017-05-23,South East Asia,Trang,2017.389041
EPI_ISL_290147_2017-05-30,South East Asia,Thailand,2017.408219
EPI_ISL_269768_2017-06-07,South East Asia,Singapore,2017.430137
