gisaid_epi_isl,Region,Lab,Date
EPI_ISL_344286_2019-02-11,China,Jiangxi-Yuanzhou,2019.112329
EPI_ISL_344284_2019-02-06,China,Zhejiang-Nanhu,2019.09863
EPI_ISL_344283_2019-02-11,China,Beijing-Chaoyang,2019.112329
EPI_ISL_344282_2019-02-11,China,Shandong-Rencheng,2019.112329
EPI_ISL_344272_2019-02-12,China,Heilongjiang-Taoshan,2019.115068
EPI_ISL_344271_2019-02-19,China,Jiangxi-Donghu,2019.134247
EPI_ISL_344266_2019-02-11,China,Hubei-Jiangan,2019.112329
EPI_ISL_344264_2019-02-11,China,Shandong-Mudan,2019.112329
EPI_ISL_344263_2019-02-09,China,Guizhou-Qingzhen,2019.106849
EPI_ISL_344260_2019-02-11,China,Liaoning-Xigang,2019.112329
EPI_ISL_344258_2019-02-18,China,Gansu-Chengguan,2019.131507
EPI_ISL_344256_2019-02-16,China,Chongqing-Wanzhou,2019.126027
EPI_ISL_344255_2019-02-04,China,Guangdong-Maonan,2019.093151
EPI_ISL_344254_2019-02-12,China,Jiangxi-Yuehu,2019.115068
EPI_ISL_344252_2019-02-11,China,Hebei-Luquan,2019.112329
EPI_ISL_344251_2019-02-05,China,Anhui-Langya,2019.09589
EPI_ISL_344232_2019-02-05,China,Anhui-Baohe,2019.09589
EPI_ISL_367471_2019-03-02,China,Xinjiang-Kuerle,2019.164384
EPI_ISL_367114_2019-02-08,China,Macao,2019.10411
EPI_ISL_367040_2019-03-01,China,Hunan-Yongding,2019.161644
EPI_ISL_350963_2019-02-09,China,HK,2019.106849
EPI_ISL_350959_2019-02-24,China,HK,2019.147945
EPI_ISL_350958_2019-02-21,China,HK,2019.139726
EPI_ISL_350957_2019-02-27,China,HK,2019.156164
EPI_ISL_350956_2019-02-15,China,HK,2019.123288
EPI_ISL_350955_2019-02-05,China,HK,2019.09589
EPI_ISL_390115_2019-02-11,China,Hebei-Luquan,2019.112329
EPI_ISL_391018_2019-02-11,China,Hebei-Luquan,2019.112329
EPI_ISL_367473_2019-03-11,China,Henan-Weibin,2019.189041
EPI_ISL_367470_2019-03-18,China,Henan-Chuanhui,2019.208219
EPI_ISL_367469_2019-03-05,China,Henan-Weidou,2019.172603
EPI_ISL_367468_2019-03-18,China,Shanxi-Xinfu,2019.208219
EPI_ISL_367467_2019-03-19,China,Zhejiang-Jingjijishukaifa,2019.210959
EPI_ISL_367466_2019-03-28,China,Anhui-Jinghu,2019.235616
EPI_ISL_367439_2019-04-01,China,Guizhou-Xinyi,2019.246575
EPI_ISL_367384_2019-03-19,China,Zhejiang-Yongkang,2019.210959
EPI_ISL_367064_2019-03-11,China,Jilin-Ningjiang,2019.189041
EPI_ISL_367063_2019-03-03,China,Zhejiang-Linhai,2019.167123
EPI_ISL_367062_2019-03-06,China,Hebei-Haigang,2019.175342
EPI_ISL_367061_2019-03-04,China,Fujian-Siming,2019.169863
EPI_ISL_367060_2019-03-04,China,Beijing-Chaoyang,2019.169863
EPI_ISL_367059_2019-03-04,China,tianjinHebei,2019.169863
EPI_ISL_367058_2019-03-04,China,Guangdong-Dongwanbendi,2019.169863
EPI_ISL_367057_2019-03-07,China,Zhejiang-Dinghai,2019.178082
EPI_ISL_367056_2019-03-05,China,Guizhou-Douyun,2019.172603
EPI_ISL_367055_2019-03-08,China,Shandong-Qingzhou,2019.180822
EPI_ISL_367054_2019-03-06,China,Jiangsu-Gaoyou,2019.175342
EPI_ISL_367053_2019-03-04,China,Jiangxi-Yushui,2019.169863
EPI_ISL_367052_2019-03-06,China,Anhui-Xuanzhou,2019.175342
EPI_ISL_367051_2019-03-14,China,Jiangxi-Anyuan,2019.19726
EPI_ISL_367050_2019-03-03,China,Jiangxi-Zhushan,2019.167123
EPI_ISL_367049_2019-03-12,China,Yunnan-Zhaoyang,2019.191781
EPI_ISL_367048_2019-03-08,China,Chongqing-Yuzhong,2019.180822
EPI_ISL_367047_2019-03-04,China,Shanxi-Pingcheng,2019.169863
EPI_ISL_367045_2019-04-02,China,Zhejiang-Linhai,2019.249315
EPI_ISL_367042_2019-03-14,China,Hubei-Wujiagang,2019.19726
EPI_ISL_367037_2019-03-04,China,Ningxia-Xinqing,2019.169863
EPI_ISL_367035_2019-03-04,China,Neimenggu-Haibowan,2019.169863
EPI_ISL_367024_2019-03-29,China,Guangxi-Pubei,2019.238356
EPI_ISL_367023_2019-04-02,China,Guangxi-Jiangzhou,2019.249315
EPI_ISL_367433_2019-04-23,China,Guangdong-Yuncheng,2019.306849
EPI_ISL_367025_2019-04-29,China,Guangxi-Qinnan,2019.323288
EPI_ISL_367453_2019-05-02,China,Guangdong-Chengqu,2019.331507
EPI_ISL_367018_2019-04-18,China,Guangxi-Cenxi,2019.293151
EPI_ISL_377128_2019-04-22,China,Guangdong-Baoan,2019.30411
EPI_ISL_367020_2019-04-22,China,Guangxi-Huanjiangmaonanzuzizhi,2019.30411
EPI_ISL_367044_2019-04-11,China,Zhejiang-Gongshu,2019.273973
EPI_ISL_367477_2019-04-22,China,Guangxi-Huanjiangmaonanzuzizhi,2019.30411
EPI_ISL_367036_2019-04-15,China,Guizhou-Bijiang,2019.284932
EPI_ISL_367021_2019-04-16,China,Guangxi-Babu,2019.287671
EPI_ISL_367434_2019-04-16,China,Henan-Weidou,2019.287671
EPI_ISL_367428_2019-04-18,China,Guangdong-Huicheng,2019.293151
EPI_ISL_367442_2019-04-29,China,Guangdong-Zhenjiang,2019.323288
EPI_ISL_367454_2019-04-24,China,Guangxi-Haicheng,2019.309589
EPI_ISL_367430_2019-04-26,China,Hainan-Tianya,2019.315068
EPI_ISL_367022_2019-04-18,China,Guangxi-Daxin,2019.293151
EPI_ISL_367457_2019-05-02,China,Anhui-Yingzhou,2019.331507
EPI_ISL_367362_2019-04-19,China,Yunnan-Lushui,2019.29589
EPI_ISL_367451_2019-04-22,China,Guangdong-Chancheng,2019.30411
EPI_ISL_367455_2019-04-23,China,Guangxi-Wanxiu,2019.306849
EPI_ISL_367028_2019-04-24,China,Guangxi-Shanglin,2019.309589
EPI_ISL_377127_2019-04-10,China,Guangdong-Luohu,2019.271233
EPI_ISL_367432_2019-04-30,China,Hubei-Wujiagang,2019.326027
EPI_ISL_367474_2019-04-18,China,Guangxi-Jinchengjiang,2019.293151
EPI_ISL_367449_2019-04-24,China,Hunan-Yuhu,2019.309589
EPI_ISL_367346_2019-04-28,China,Guangxi-Haicheng,2019.320548
EPI_ISL_367448_2019-04-18,China,Guangdong-Chengqu,2019.293151
EPI_ISL_367029_2019-04-19,China,Guangxi-Wuming,2019.29589
EPI_ISL_367440_2019-04-28,China,Guangdong-Zhongshan,2019.320548
EPI_ISL_390035_2019-04-29,China,Guangxi-Qinnan,2019.323288
EPI_ISL_367425_2019-04-22,China,Guangdong-Xiangzhou,2019.30411
EPI_ISL_377121_2019-04-29,China,Hainan-Tianya,2019.323288
EPI_ISL_367387_2019-04-28,China,Yunnan-Gejiu,2019.320548
EPI_ISL_367032_2019-04-23,China,Liaoning-Huanggu,2019.306849
EPI_ISL_390438_2019-04-22,China,Taiwan,2019.30411
EPI_ISL_377116_2019-04-29,China,Jiangxi-Yuehu,2019.323288
EPI_ISL_367444_2019-04-30,China,Jiangxi-Zhanggong,2019.326027
EPI_ISL_367046_2019-04-16,China,Zhejiang-Jiaojiang,2019.287671
EPI_ISL_367026_2019-04-23,China,Guangxi-Tiandong,2019.306849
EPI_ISL_367447_2019-04-22,China,Hebei-Luquan,2019.30411
EPI_ISL_367389_2019-05-01,China,Yunnan-Gucheng,2019.328767
EPI_ISL_367438_2019-04-28,China,Guangdong-Tianhe,2019.320548
EPI_ISL_367034_2019-04-23,China,Guizhou-Bijiang,2019.306849
EPI_ISL_367456_2019-04-11,China,Anhui-Yingzhou,2019.273973
EPI_ISL_367019_2019-04-21,China,Guangxi-Xinbin,2019.30137
EPI_ISL_367033_2019-04-17,China,Liaoning-Shenhe,2019.290411
EPI_ISL_367027_2019-04-22,China,Guangxi-Youjiang,2019.30411
EPI_ISL_367381_2019-04-22,China,Hainan-Wanning,2019.30411
EPI_ISL_367351_2019-04-30,China,Guangxi-Guiping,2019.326027
EPI_ISL_377123_2019-04-17,China,Hainan-Xiuying,2019.290411
EPI_ISL_377095_2019-05-28,China,Shanghai-Jiading,2019.40274
EPI_ISL_377074_2019-05-22,China,Guangxi-Jinchengjiang,2019.386301
EPI_ISL_377117_2019-05-20,China,Guangxi-Xixiangtang,2019.380822
EPI_ISL_367369_2019-05-21,China,Guangdong-Huadou,2019.383562
EPI_ISL_367459_2019-05-10,China,Hunan-Xinhua,2019.353425
EPI_ISL_367431_2019-05-06,China,Hainan-Tianya,2019.342466
EPI_ISL_367460_2019-05-05,China,Hunan-Wuling,2019.339726
EPI_ISL_367478_2019-05-14,China,Guangxi-Xixiangtang,2019.364384
EPI_ISL_367472_2019-05-09,China,Guangxi-Mashan,2019.350685
EPI_ISL_367383_2019-05-14,China,Fujian-Shaxian,2019.364384
EPI_ISL_377101_2019-05-22,China,Zhejiang-Haishu,2019.386301
EPI_ISL_377088_2019-05-24,China,Guangdong-Lianzhou,2019.391781
EPI_ISL_377119_2019-05-20,China,Guangxi-Jiangzhou,2019.380822
EPI_ISL_367382_2019-05-13,China,Henan-Chuanhui,2019.361644
EPI_ISL_389286_2019-05-04,China,Macau,2019.336986
EPI_ISL_367385_2019-05-10,China,Yunnan-Chuxiong,2019.353425
EPI_ISL_367462_2019-05-06,China,Jiangxi-Ruijin,2019.342466
EPI_ISL_377093_2019-05-13,China,Shanghai-Pudongxin,2019.361644
EPI_ISL_377113_2019-05-14,China,Sichuan-Lizhou,2019.364384
EPI_ISL_367364_2019-05-22,China,Yunnan-Qilin,2019.386301
EPI_ISL_377125_2019-05-13,China,Hainan-Meilan,2019.361644
EPI_ISL_367355_2019-05-13,China,Shanghai-Qingpu,2019.361644
EPI_ISL_377107_2019-05-21,China,Yunnan-Dali,2019.383562
EPI_ISL_367360_2019-05-19,China,Hunan-Beihu,2019.378082
EPI_ISL_377106_2019-05-16,China,Anhui-Longzihu,2019.369863
EPI_ISL_367393_2019-05-13,China,Guangdong-Rongcheng,2019.361644
EPI_ISL_377130_2019-05-06,China,Guangdong-Rongcheng,2019.342466
EPI_ISL_377105_2019-05-09,China,Fujian-Changting,2019.350685
EPI_ISL_377104_2019-05-27,China,Fujian-Xinluo,2019.4
EPI_ISL_367373_2019-05-27,China,Jiangxi-Yuehu,2019.4
EPI_ISL_367358_2019-05-21,China,Hunan-Tongdaodongzuzizhi,2019.383562
EPI_ISL_377060_2019-05-27,China,Guangdong-Chancheng,2019.4
EPI_ISL_367350_2019-05-10,China,Guangxi-Qinbei,2019.353425
EPI_ISL_377091_2019-05-30,China,Hainan-Xiuying,2019.408219
EPI_ISL_377103_2019-05-20,China,Fujian-Xinluo,2019.380822
EPI_ISL_377089_2019-05-31,China,Guangdong-Chengqu,2019.410959
EPI_ISL_367378_2019-05-23,China,Guangxi-Fuchuanyaozuzizhi,2019.389041
EPI_ISL_367375_2019-05-20,China,Guangxi-Qinbei,2019.380822
EPI_ISL_377126_2019-05-27,China,Zhejiang-Haishu,2019.4
EPI_ISL_377124_2019-05-21,China,Hainan-Wanning,2019.383562
EPI_ISL_367461_2019-05-07,China,Jiangxi-Zhanggong,2019.345205
EPI_ISL_367367_2019-05-28,China,Guangdong-Liwan,2019.40274
EPI_ISL_390446_2019-05-03,China,Taiwan,2019.334247
EPI_ISL_377098_2019-05-14,China,Guangxi-Hepu,2019.364384
EPI_ISL_367396_2019-05-21,China,Guangdong-Huicheng,2019.383562
EPI_ISL_367359_2019-05-10,China,Hunan-Xinhua,2019.353425
EPI_ISL_377120_2019-05-24,China,Yunnan-Linxiang,2019.391781
EPI_ISL_367394_2019-05-06,China,Guangdong-Chancheng,2019.342466
EPI_ISL_367463_2019-05-07,China,Jiangxi-Yushui,2019.345205
EPI_ISL_367435_2019-05-06,China,Henan-Zhaoling,2019.342466
EPI_ISL_377301_2019-06-17,China,Hong Kong,2019.457534
EPI_ISL_390691_2019-06-25,China,Guangdong-Yuexiu,2019.479452
EPI_ISL_390699_2019-06-20,China,Hubei-Wujiagang,2019.465753
EPI_ISL_390666_2019-06-21,China,Guangxi-Fuchuanyaozuzizhi,2019.468493
EPI_ISL_377051_2019-06-18,China,Fujian-Xinluo,2019.460274
EPI_ISL_390678_2019-07-02,China,Fujian-Meilie,2019.49863
EPI_ISL_377067_2019-06-18,China,Zhejiang-Dinghai,2019.460274
EPI_ISL_377070_2019-06-11,China,Anhui-Yingzhou,2019.441096
EPI_ISL_412381_2019-06-17,China,Hong Kong,2019.457534
EPI_ISL_390656_2019-06-26,China,Hainan-Xiuying,2019.482192
EPI_ISL_390696_2019-06-28,China,Guangdong-Fengkai,2019.487671
EPI_ISL_377305_2019-06-19,China,Hong Kong,2019.463014
EPI_ISL_390697_2019-07-01,China,Guangdong-Rongcheng,2019.49589
EPI_ISL_390681_2019-06-21,China,Guangxi-Bamayaozuzizhi,2019.468493
EPI_ISL_377068_2019-06-04,China,Zhejiang-Shangcheng,2019.421918
EPI_ISL_377058_2019-06-05,China,Guangdong-Chengqu,2019.424658
EPI_ISL_390440_2019-06-03,China,Taiwan,2019.419178
EPI_ISL_390674_2019-07-01,China,Guangdong-Chancheng,2019.49589
EPI_ISL_377304_2019-06-18,China,Hong Kong,2019.460274
EPI_ISL_390703_2019-06-17,China,Hunan-Beihu,2019.457534
EPI_ISL_387034_2019-06-19,China,Hong Kong,2019.463014
EPI_ISL_387033_2019-06-18,China,Hong Kong,2019.460274
EPI_ISL_400888_2019-06-17,China,Hong Kong,2019.457534
EPI_ISL_377061_2019-06-05,China,Guangdong-Huicheng,2019.424658
EPI_ISL_377053_2019-06-12,China,Shanghai-Jingan,2019.443836
EPI_ISL_377065_2019-06-17,China,Guangdong-Maonan,2019.457534
EPI_ISL_377050_2019-06-10,China,Fujian-Chengxiang,2019.438356
EPI_ISL_377302_2019-06-17,China,Hong Kong,2019.457534
EPI_ISL_377062_2019-06-03,China,Guangdong-Maonan,2019.419178
EPI_ISL_377087_2019-06-03,China,Guangdong-Rongcheng,2019.419178
EPI_ISL_390700_2019-06-24,China,Zhejiang-Dinghai,2019.476712
EPI_ISL_377052_2019-06-11,China,Jiangxi-Zhanggong,2019.441096
EPI_ISL_390694_2019-07-02,China,Guangdong-Maonan,2019.49863
EPI_ISL_390690_2019-06-25,China,Guangdong-Yuncheng,2019.479452
EPI_ISL_410989_2019-06-17,China,Hong Kong,2019.457534
EPI_ISL_377063_2019-07-01,China,Guangxi-Xinbin,2019.49589
EPI_ISL_377077_2019-06-10,China,Guangxi-Qinnan,2019.438356
EPI_ISL_391201_2019-06-17,China,Hong Kong,2019.457534
EPI_ISL_377057_2019-06-06,China,Guangdong-Lianzhou,2019.427397
EPI_ISL_390442_2019-06-13,China,Taiwan,2019.446575
EPI_ISL_390693_2019-06-25,China,Guangdong-Maonan,2019.479452
EPI_ISL_377072_2019-06-20,China,Guangxi-Daxin,2019.465753
EPI_ISL_377071_2019-06-20,China,Guangxi-Haicheng,2019.465753
EPI_ISL_390705_2019-06-25,China,Guangxi-Xinbin,2019.479452
EPI_ISL_390119_2019-06-08,China,Taiwan,2019.432877
EPI_ISL_387037_2019-06-18,China,Hong Kong,2019.460274
EPI_ISL_377308_2019-06-18,China,Hong Kong,2019.460274
EPI_ISL_390658_2019-06-30,China,Guangxi-Jinchengjiang,2019.493151
EPI_ISL_377049_2019-06-05,China,Sichuan-Gaoxin,2019.424658
EPI_ISL_377054_2019-06-21,China,Shanghai-Huangpu,2019.468493
EPI_ISL_402349_2019-07-25,China,Hunan-Suxian,2019.561644
EPI_ISL_395116_2019-07-17,China,Hong Kong,2019.539726
EPI_ISL_390675_2019-07-10,China,Guangdong-Maonan,2019.520548
EPI_ISL_390654_2019-07-13,China,Shenzhen,2019.528767
EPI_ISL_390655_2019-07-03,China,Sichuan-Gaoxin,2019.50137
EPI_ISL_390016_2019-07-16,China,Hong Kong,2019.536986
EPI_ISL_398950_2019-07-17,China,Hong Kong,2019.539726
EPI_ISL_390673_2019-07-15,China,Jiangxi-Linchuan,2019.534247
EPI_ISL_390012_2019-07-17,China,Hong Kong,2019.539726
EPI_ISL_390114_2019-07-16,China,Hong Kong,2019.536986
EPI_ISL_390662_2019-07-18,China,Guangdong-Maonan,2019.542466
EPI_ISL_390668_2019-07-22,China,Guangxi-Xixiangtang,2019.553425
EPI_ISL_390682_2019-07-07,China,Guangxi-Yuzhou,2019.512329
EPI_ISL_390676_2019-07-04,China,Guangdong-Chikan,2019.50411
EPI_ISL_390017_2019-07-14,China,Hong Kong,2019.531507
EPI_ISL_390014_2019-07-17,China,Hong Kong,2019.539726
EPI_ISL_390659_2019-07-13,China,Shanghai-Jingan,2019.528767
EPI_ISL_395124_2019-07-16,China,Hong Kong,2019.536986
EPI_ISL_390657_2019-07-17,China,Guangxi-Jinchengjiang,2019.539726
EPI_ISL_390632_2019-07-08,China,Guangxi-Qinnan,2019.515068
EPI_ISL_390663_2019-07-15,China,Guangdong-Qingcheng,2019.534247
EPI_ISL_390698_2019-07-05,China,Sichuan-Tongchuan,2019.506849
EPI_ISL_395125_2019-07-15,China,Hong Kong,2019.534247
EPI_ISL_395259_2019-07-16,China,Hong Kong,2019.536986
EPI_ISL_390669_2019-07-04,China,Guangxi-Xinning,2019.50411
EPI_ISL_390670_2019-07-10,China,Guangxi-Wanxiu,2019.520548
EPI_ISL_390679_2019-07-04,China,Guangxi-Wanxiu,2019.50411
EPI_ISL_390015_2019-07-13,China,Hong Kong,2019.528767
EPI_ISL_390661_2019-07-08,China,Shanghai-Huangpu,2019.515068
EPI_ISL_390702_2019-07-08,China,Zhejiang-Dinghai,2019.515068
EPI_ISL_398949_2019-07-14,China,Hong Kong,2019.531507
EPI_ISL_390633_2019-07-24,China,Guangxi-Chengzhong,2019.558904
EPI_ISL_390013_2019-07-15,China,Hong Kong,2019.534247
EPI_ISL_390113_2019-07-17,China,Hong Kong,2019.539726
EPI_ISL_402348_2019-07-10,China,Hunan-Suxian,2019.520548
EPI_ISL_377078_2019-07-03,China,Shanghai-Pudongxin,2019.50137
EPI_ISL_390011_2019-07-17,China,Hong Kong,2019.539726
EPI_ISL_395255_2019-07-17,China,Hong Kong,2019.539726
EPI_ISL_390665_2019-07-15,China,Guangxi-Xinbin,2019.534247
EPI_ISL_390010_2019-07-17,China,Hong Kong,2019.539726
EPI_ISL_390660_2019-07-17,China,Shanghai-Pudongxin,2019.539726
EPI_ISL_390630_2019-07-22,China,Sichuan-Tongchuan,2019.553425
EPI_ISL_395262_2019-07-17,China,Hong Kong,2019.539726
EPI_ISL_390667_2019-07-09,China,Guangxi-Babu,2019.517808
EPI_ISL_395254_2019-07-17,China,Hong Kong,2019.539726
EPI_ISL_390631_2019-07-23,China,Guangxi-Qinnan,2019.556164
EPI_ISL_390664_2019-07-16,China,Guangdong-Haizhu,2019.536986
EPI_ISL_390680_2019-07-05,China,Guangxi-Qinnan,2019.506849
EPI_ISL_395115_2019-07-13,China,Hong Kong,2019.528767
EPI_ISL_390672_2019-07-16,China,Jiangxi-Zhanggong,2019.536986
EPI_ISL_390627_2019-08-06,China,Shanghai-Jiading,2019.594521
EPI_ISL_390626_2019-08-06,China,Guangdong-Duanzhou,2019.594521
EPI_ISL_390625_2019-08-06,China,Sichuan-Qingyang,2019.594521
EPI_ISL_390624_2019-08-06,China,Hunan-Hecheng,2019.594521
EPI_ISL_390623_2019-08-05,China,Guangxi-Jiangzhou,2019.591781
EPI_ISL_410702_2019-09-11,China,Shanghai-Jingan,2019.693151
EPI_ISL_410701_2019-09-02,China,Jiangxi-Yuehu,2019.668493
EPI_ISL_410698_2019-09-20,China,Chongqing-Wanshengjingjikaifa,2019.717808
EPI_ISL_410590_2019-09-10,China,Guangdong-Duanzhou,2019.690411
EPI_ISL_402374_2019-09-05,China,Sichuan-Pidou,2019.676712
EPI_ISL_402373_2019-09-09,China,Hunan-Wugang,2019.687671
EPI_ISL_402372_2019-09-15,China,Guangdong-Meijiang,2019.70411
EPI_ISL_402371_2019-09-05,China,Sichuan-Tianfuxin,2019.676712
EPI_ISL_402370_2019-09-09,China,Guangxi-Xinbin,2019.687671
EPI_ISL_402369_2019-09-18,China,Shanghai-Chongming,2019.712329
EPI_ISL_402368_2019-09-03,China,Guangdong-Duanzhou,2019.671233
EPI_ISL_402367_2019-09-10,China,Guangxi-Changzhou,2019.690411
EPI_ISL_402366_2019-09-21,China,Sichuan-Shizhong,2019.720548
EPI_ISL_402365_2019-09-12,China,Sichuan-Pengzhou,2019.69589
EPI_ISL_402364_2019-09-03,China,Yunnan-Linxiang,2019.671233
EPI_ISL_402363_2019-09-04,China,Shanghai-Pudongxin,2019.673973
EPI_ISL_402362_2019-09-07,China,Sichuan-Qingyang,2019.682192
EPI_ISL_402361_2019-09-05,China,Guangdong-Dongwanbendi,2019.676712
EPI_ISL_402360_2019-09-17,China,Sichuan-Guangan,2019.709589
EPI_ISL_402359_2019-09-03,China,Fujian-Tongan,2019.671233
EPI_ISL_402358_2019-09-17,China,Guangdong-Haizhu,2019.709589
EPI_ISL_402357_2019-09-05,China,Hunan-Hecheng,2019.676712
EPI_ISL_402356_2019-09-10,China,Guangxi-Haicheng,2019.690411
EPI_ISL_402355_2019-09-03,China,Zhejiang-Shangcheng,2019.671233
EPI_ISL_402354_2019-09-23,China,Zhejiang-Nanhu,2019.726027
EPI_ISL_402353_2019-09-08,China,Zhejiang-Haishu,2019.684932
EPI_ISL_402352_2019-09-21,China,Shanghai-Huangpu,2019.720548
EPI_ISL_402351_2019-09-17,China,Jiangxi-Guixi,2019.709589
EPI_ISL_402350_2019-09-24,China,Shanghai-Jiading,2019.728767
EPI_ISL_402325_2019-10-01,China,Shanghai-Putuo,2019.747945
EPI_ISL_402298_2019-09-23,China,Jiangxi-Xinzhou,2019.726027
EPI_ISL_402297_2019-09-25,China,Sichuan-Ziliujing,2019.731507
EPI_ISL_402292_2019-09-25,China,Hunan-Hecheng,2019.731507
EPI_ISL_410700_2019-10-08,China,Zhejiang-Dinghai,2019.767123
EPI_ISL_410699_2019-10-07,China,Chongqing-Yuzhong,2019.764384
EPI_ISL_410697_2019-10-28,China,Sichuan-Shizhong,2019.821918
EPI_ISL_410696_2019-10-09,China,Shaanxi-Xincheng,2019.769863
EPI_ISL_410695_2019-10-29,China,Shaanxi-Lianhu,2019.824658
EPI_ISL_402301_2019-11-01,China,Chongqing-Banan,2019.832877
EPI_ISL_402300_2019-10-08,China,Jiangxi-Yuehu,2019.767123
EPI_ISL_402299_2019-10-03,China,Zhejiang-Haishu,2019.753425
EPI_ISL_402296_2019-10-14,China,Hunan-Daxiang,2019.783562
EPI_ISL_402295_2019-10-07,China,Sichuan-Qingyang,2019.764384
EPI_ISL_402294_2019-10-10,China,Zhejiang-Lucheng,2019.772603
EPI_ISL_402293_2019-10-08,China,Guizhou-Kaili,2019.767123
EPI_ISL_402291_2019-10-21,China,Guangdong-Zhenjiang,2019.80274
EPI_ISL_402259_2019-10-23,China,Chongqing-Wanshengjingjikaifa,2019.808219
EPI_ISL_402258_2019-10-23,China,Hunan-Kaifu,2019.808219
EPI_ISL_402257_2019-10-19,China,Sichuan-Tongchuan,2019.79726
EPI_ISL_402256_2019-10-16,China,Sichuan-Ziliujing,2019.789041
EPI_ISL_402213_2019-11-04,China,Chongqing-Wanzhou,2019.841096
EPI_ISL_402204_2019-11-20,China,Hubei-Maojian,2019.884932
EPI_ISL_402154_2019-11-24,China,Tianjin-Nankai,2019.89589
EPI_ISL_406301_2019-11-29,China,Hong Kong,2019.909589
EPI_ISL_410600_2019-11-24,China,Tianjin-Nankai,2019.89589
EPI_ISL_402162_2019-11-25,China,Hubei-Xianan,2019.89863
EPI_ISL_402218_2019-11-18,China,Hebei-Guangyang,2019.879452
EPI_ISL_402219_2019-11-19,China,Qinghai-Chengdong,2019.882192
EPI_ISL_410688_2019-11-26,China,Hunan-Changsha,2019.90137
EPI_ISL_410676_2019-11-14,China,Guangxi-Hengxian,2019.868493
EPI_ISL_402211_2019-11-18,China,Hunan-Jishou,2019.879452
EPI_ISL_402305_2019-11-10,China,Sichuan-Anyue,2019.857534
EPI_ISL_402216_2019-11-13,China,Guangxi-Pingxiang,2019.865753
EPI_ISL_402212_2019-11-11,China,Hunan-Jishou,2019.860274
EPI_ISL_406300_2019-11-29,China,Hong Kong,2019.909589
EPI_ISL_402264_2019-11-28,China,Xinjiang-Hutubi,2019.906849
